recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite
4,4) $350 - $500,373.76,1,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.006937615273404472
3,2) $100 - $200,189.59,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0029780707763760626
9,4) $350 - $500,479.23,0,1,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.005619500136661507
2,3) $200 - $350,236.43,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.00848630202014342
1,1) $0 - $100,94.43,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.006633944700980097
2,2) $100 - $200,122.93,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.002626917426600522
2,3) $200 - $350,267.33,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0016025037835597712
8,3) $200 - $350,229.27,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.010849306165089532
8,"6) $750 - $1,000",879.49,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.011737024766341614
10,3) $200 - $350,303.5,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.004270578559381182
7,3) $200 - $350,317.75,1,1,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.010622095356264136
11,1) $0 - $100,96.24,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033309198595402275
1,3) $200 - $350,267.47,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0011771153361866313
6,2) $100 - $200,143.51,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00303768879085062
2,2) $100 - $200,120.25,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004661651385157432
7,2) $100 - $200,177.48,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.002554794683634157
8,1) $0 - $100,82.64,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005409838470764745
10,1) $0 - $100,29.99,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0015837844591863495
11,1) $0 - $100,62.3,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003409751934450363
4,5) $500 - $750,523.34,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.00793993291163484
2,1) $0 - $100,29.99,1,0,0,No E-Mail,1,0,0.0,0,True,False,True,False,0.0005477845486011788
9,1) $0 - $100,87.36,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0031926519547530825
10,2) $100 - $200,108.36,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.005260273347413464
10,"7) $1,000 +",1141.26,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.011233174535512414
2,2) $100 - $200,136.49,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003006470262305764
4,2) $100 - $200,181.87,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003498958358694147
2,5) $500 - $750,593.59,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.00797754437758319
2,"7) $1,000 +",1019.62,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.00926291903605984
10,3) $200 - $350,267.99,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.006143397492121593
5,5) $500 - $750,537.6,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.010050082725328209
6,1) $0 - $100,40.89,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0050466711883615685
7,3) $200 - $350,245.23,1,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.007149978122857732
7,2) $100 - $200,168.78,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.0033823331606423535
12,2) $100 - $200,106.55,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.00583065677446213
5,4) $350 - $500,405.38,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.005533841111208341
4,1) $0 - $100,65.04,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0030281019454798793
6,2) $100 - $200,169.52,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.003517668176115399
9,1) $0 - $100,31.5,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006802796627359795
1,1) $0 - $100,77.03,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006242806205371677
1,3) $200 - $350,344.39,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.005589375047147228
10,2) $100 - $200,151.42,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0016115098084628298
6,4) $350 - $500,447.02,0,1,0,No E-Mail,1,0,0.0,0,False,True,False,True,0.00633486924591136
6,2) $100 - $200,137.8,1,0,1,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.0052206895011121385
9,3) $200 - $350,201.0,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.00865095430013226
1,2) $100 - $200,187.27,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0012737849759226435
7,2) $100 - $200,131.93,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.005408517742284343
3,3) $200 - $350,300.35,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0034306133990662986
9,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.002402511240949689
10,1) $0 - $100,38.94,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.005271098568790513
10,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.00542532794603929
4,1) $0 - $100,63.55,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0011620190970720542
10,1) $0 - $100,72.64,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0017124637286838715
1,2) $100 - $200,105.17,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0030060372693690436
8,1) $0 - $100,29.99,0,1,0,No E-Mail,1,1,384.83,0,False,True,False,True,0.0052509882119360345
12,1) $0 - $100,83.56,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0072213763989728485
6,3) $200 - $350,307.6,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.005732992899955731
2,2) $100 - $200,107.1,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00257915675048925
1,"7) $1,000 +",1011.09,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01432831620557046
9,1) $0 - $100,91.68,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.00698436564115489
4,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0010607652568765838
3,4) $350 - $500,432.33,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.004049082345573498
11,2) $100 - $200,125.02,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.00341775196683539
1,4) $350 - $500,437.61,1,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.010460705632078003
8,1) $0 - $100,83.34,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0034319943241624667
8,2) $100 - $200,116.11,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003649233401058758
3,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,False,False,True,False,-0.00010046407721553971
3,"6) $750 - $1,000",977.69,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.009223581944845793
4,3) $200 - $350,287.9,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.009209543254676787
1,"6) $750 - $1,000",987.2,0,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.010719249963279812
3,2) $100 - $200,156.33,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0029960908107185126
4,"6) $750 - $1,000",799.66,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.008434976714662111
1,1) $0 - $100,72.03,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0009260944948700201
2,1) $0 - $100,64.92,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0025147591853325003
4,2) $100 - $200,155.91,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.007080945544543128
6,5) $500 - $750,554.81,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013048882665452951
9,1) $0 - $100,35.4,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.00495297594220148
10,2) $100 - $200,101.72,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.00530310347833976
8,2) $100 - $200,191.44,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.005218225447815744
10,3) $200 - $350,281.64,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.0030677016418205008
4,1) $0 - $100,45.23,1,0,0,No E-Mail,1,0,0.0,0,True,False,False,True,0.002629692241442644
10,1) $0 - $100,69.22,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0013635042761604558
3,3) $200 - $350,217.34,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.008177234494389658
7,"7) $1,000 +",1234.08,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.011987130550197974
1,3) $200 - $350,233.99,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.00991471682852031
2,"6) $750 - $1,000",817.05,1,0,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.006582733509054501
1,5) $500 - $750,679.82,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.008061483271266425
1,"7) $1,000 +",1068.73,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.011697791499083645
4,5) $500 - $750,532.59,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.008873737725581159
1,1) $0 - $100,80.85,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004455607820140919
2,2) $100 - $200,190.06,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.0020940367851124482
4,3) $200 - $350,284.8,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.007062825570656697
1,4) $350 - $500,499.62,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.002216175827682336
2,5) $500 - $750,604.86,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.006937487615518944
12,1) $0 - $100,79.61,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.007209458858187028
2,5) $500 - $750,620.22,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.00969920486385546
10,2) $100 - $200,161.25,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003959764981003
1,2) $100 - $200,125.06,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.0018107554874080916
2,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.004546736596926078
9,4) $350 - $500,390.31,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.011083708670158478
6,4) $350 - $500,367.5,1,0,1,No E-Mail,1,0,0.0,0,False,True,False,True,0.005913717126049553
9,3) $200 - $350,236.01,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.007351470648967964
6,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.0021410016397948053
5,4) $350 - $500,484.43,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.003243689799209547
11,1) $0 - $100,45.36,1,0,0,Mens E-Mail,1,1,29.99,1,False,False,True,False,0.0006432676697995196
10,1) $0 - $100,30.33,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.005426353759676551
7,1) $0 - $100,39.69,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0028744871145080482
6,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003096692361977317
9,3) $200 - $350,326.82,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003915126465277737
2,1) $0 - $100,76.58,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.002888579533064816
3,4) $350 - $500,355.48,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.007188904256197915
10,3) $200 - $350,206.21,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005957001120033505
6,4) $350 - $500,466.35,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.005804963500212229
4,1) $0 - $100,98.32,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003246879742832062
7,4) $350 - $500,458.79,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.006118909393233647
3,3) $200 - $350,251.45,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036217182354089336
2,1) $0 - $100,55.02,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0028235308800667724
8,1) $0 - $100,99.28,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.005121402022839695
6,2) $100 - $200,152.31,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.007244423722487158
4,2) $100 - $200,118.01,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.006966597494977922
1,2) $100 - $200,148.09,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0008169340655508951
2,4) $350 - $500,443.56,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.005387524347319939
8,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0052509882119360345
1,3) $200 - $350,222.52,1,1,0,Womens E-Mail,1,0,0.0,1,False,False,True,False,0.005484381136736339
7,2) $100 - $200,150.53,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003327271105112934
11,2) $100 - $200,149.34,0,1,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0047985291037181636
12,2) $100 - $200,115.59,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003539334258789912
9,2) $100 - $200,139.2,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0071277381824567014
5,1) $0 - $100,81.27,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0029439670989018624
6,3) $200 - $350,245.65,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0035270876885795774
5,2) $100 - $200,121.18,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004863103220477909
10,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.004288404811156587
11,2) $100 - $200,105.98,0,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.007540490864173897
1,5) $500 - $750,731.97,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013486183551358309
10,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.005023823304024934
8,1) $0 - $100,87.14,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0012432309549386907
2,"7) $1,000 +",1072.77,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.004757260184365845
7,2) $100 - $200,185.6,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.005231804467852685
2,3) $200 - $350,270.61,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.005204358061009172
10,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.005362464278197084
6,1) $0 - $100,29.99,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0030338286941351106
4,1) $0 - $100,65.53,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0026909393497849578
4,2) $100 - $200,191.62,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0030713653542619223
10,1) $0 - $100,40.74,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006917844488553441
10,2) $100 - $200,128.52,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.006447266940034272
8,1) $0 - $100,36.26,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003069677077077063
7,3) $200 - $350,205.9,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.005106329950133036
10,1) $0 - $100,66.98,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.005017057048703018
1,"6) $750 - $1,000",817.02,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0038984672651690548
3,5) $500 - $750,551.58,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.007599324944282343
2,2) $100 - $200,196.39,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.001049829811072166
10,1) $0 - $100,68.62,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0054790148099834665
9,2) $100 - $200,103.65,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003178936828531383
9,1) $0 - $100,87.42,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0034686102870190127
10,1) $0 - $100,29.99,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0012451434850142
2,"7) $1,000 +",1411.83,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01562455829908016
3,1) $0 - $100,95.93,1,0,0,No E-Mail,1,0,0.0,0,True,False,True,False,0.000833901919302668
7,2) $100 - $200,107.5,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.003197445338020827
1,"6) $750 - $1,000",944.28,1,1,1,No E-Mail,1,0,0.0,0,True,False,True,False,0.010196144658727865
11,2) $100 - $200,144.58,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0038154073961393464
10,1) $0 - $100,33.13,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004914928249816943
6,4) $350 - $500,455.23,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.006110054334248096
10,2) $100 - $200,126.47,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033349568932367854
4,1) $0 - $100,79.1,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.006510561201318116
10,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005086686971867141
1,4) $350 - $500,491.22,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.006757039919611854
8,3) $200 - $350,250.96,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.00573644415048713
3,4) $350 - $500,350.89,1,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.008981672698922041
2,5) $500 - $750,624.26,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.012909740718151548
4,3) $200 - $350,206.6,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.010093588089897064
2,1) $0 - $100,78.76,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.005599777160709254
10,1) $0 - $100,75.25,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0017203383568993118
7,2) $100 - $200,140.88,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003179787355550351
1,1) $0 - $100,65.84,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0023675013814571364
1,3) $200 - $350,295.61,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0031236038711620747
1,2) $100 - $200,113.84,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0028509631044189936
1,1) $0 - $100,29.99,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.003503876007691939
10,5) $500 - $750,535.55,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.00490783269896922
12,1) $0 - $100,97.13,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0034207749446423315
8,2) $100 - $200,125.74,1,0,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.005020002047909831
3,1) $0 - $100,77.45,1,0,1,No E-Mail,0,0,0.0,0,False,False,True,False,0.0018414511413055554
3,2) $100 - $200,113.27,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.005003539207985835
10,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0015837844591863495
12,"6) $750 - $1,000",762.73,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.01453785805210895
11,2) $100 - $200,142.19,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.005788152645544654
10,1) $0 - $100,62.8,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0034814991783372533
9,3) $200 - $350,210.97,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.005295966375827204
3,2) $100 - $200,144.35,0,1,0,Mens E-Mail,1,1,397.32,1,True,False,False,True,0.004821533336497226
1,1) $0 - $100,41.71,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.002357562452043182
3,3) $200 - $350,336.95,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005402626591015929
10,1) $0 - $100,90.51,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00520641813145729
4,3) $200 - $350,311.45,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003551273064275546
4,4) $350 - $500,355.14,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,False,0.006539629816743935
9,2) $100 - $200,140.82,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.002618527570849273
8,1) $0 - $100,66.63,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.001181350255820422
6,4) $350 - $500,442.94,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.007714289330043378
10,1) $0 - $100,53.27,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0005799630553088623
9,1) $0 - $100,74.05,0,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.007269815161136153
10,3) $200 - $350,267.43,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.00967080244182561
10,"6) $750 - $1,000",771.5,1,0,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.008137615918146901
2,3) $200 - $350,281.66,0,1,0,Mens E-Mail,1,0,0.0,1,False,False,False,False,0.006143593653035103
10,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.00542532794603929
2,5) $500 - $750,687.6,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.007187122381245203
5,5) $500 - $750,587.31,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0073956324243017605
12,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.0045256082131020494
12,3) $200 - $350,234.54,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.007676897995895142
9,1) $0 - $100,66.1,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.00437304605442209
1,1) $0 - $100,29.99,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.0024405707974050135
3,5) $500 - $750,560.83,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.0032998564235965752
2,3) $200 - $350,301.39,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0017052661732218015
10,1) $0 - $100,53.41,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0051573474288807855
1,4) $350 - $500,375.29,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.0054330181102764325
2,1) $0 - $100,29.99,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0035910458747435673
6,2) $100 - $200,173.15,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.005107071719083728
3,2) $100 - $200,180.9,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0034088619056773938
4,3) $200 - $350,286.17,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.005612365480573721
3,2) $100 - $200,124.35,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0032382449610095193
2,1) $0 - $100,60.21,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004299272352512782
4,3) $200 - $350,261.53,1,1,0,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.00586358776727219
2,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0028663816386287912
9,2) $100 - $200,100.37,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0013703170408754816
4,1) $0 - $100,99.97,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.006573528056052308
9,3) $200 - $350,251.78,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.0074674031803472285
9,1) $0 - $100,60.26,1,0,0,No E-Mail,1,0,0.0,0,True,False,True,False,0.001249301202668082
9,1) $0 - $100,73.26,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.00342588816612605
1,"6) $750 - $1,000",783.28,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.009368584655969856
10,1) $0 - $100,61.49,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.005000493175560196
9,1) $0 - $100,29.99,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0032953382952899935
9,3) $200 - $350,227.01,0,1,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.004858527443750254
12,2) $100 - $200,174.8,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.002195030289794555
2,1) $0 - $100,33.45,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.004336903529920505
3,2) $100 - $200,150.79,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.002798143669928843
4,4) $350 - $500,353.83,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.004555721301286087
3,4) $350 - $500,364.02,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.00728302316229073
5,2) $100 - $200,155.94,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0053066185535652725
2,3) $200 - $350,309.28,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0037090271996595725
9,3) $200 - $350,206.06,1,0,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.0038894225722864474
5,2) $100 - $200,102.73,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.0002933394332827852
2,2) $100 - $200,181.92,0,1,0,No E-Mail,1,0,0.0,0,False,False,False,True,0.0041122973834945295
10,1) $0 - $100,66.49,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003153991299228313
1,1) $0 - $100,53.37,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0027313827997754985
2,4) $350 - $500,459.41,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003704974543458581
8,1) $0 - $100,51.62,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0011360636008343069
1,"6) $750 - $1,000",757.16,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.010363837498877287
4,2) $100 - $200,126.16,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.00519246314812757
