recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite,ite_per_dollar,cum_cost,allocated
5,1) $0 - $100,93.14,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003318421037410134,0.0003318421037410134,459290.0,0
7,1) $0 - $100,95.41,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003318377173391378,0.0003318377173391378,459300.0,0
9,2) $100 - $200,149.79,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003318145773305491,0.0003318145773305491,459310.0,0
9,2) $100 - $200,128.81,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003317710705530862,0.0003317710705530862,459320.0,0
5,1) $0 - $100,92.87,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003317606420698192,0.0003317606420698192,459330.0,0
4,2) $100 - $200,160.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0033175925881126396,0.00033175925881126397,459340.0,0
7,1) $0 - $100,95.13,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003317532385690104,0.0003317532385690104,459350.0,0
10,2) $100 - $200,120.67,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003317457719424695,0.0003317457719424695,459360.0,0
10,1) $0 - $100,60.6,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003317452999212433,0.0003317452999212433,459370.0,0
5,1) $0 - $100,92.8,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003317395223772873,0.0003317395223772873,459380.0,0
8,1) $0 - $100,66.19,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033173874096172717,0.0003317387409617272,459390.0,0
7,1) $0 - $100,74.22,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.003317308514840794,0.0003317308514840794,459400.0,0
2,3) $200 - $350,330.92,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003317307501542132,0.0003317307501542132,459410.0,0
9,2) $100 - $200,149.5,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033172708146148853,0.0003317270814614885,459420.0,0
7,1) $0 - $100,34.96,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033172259555845304,0.00033172259555845304,459430.0,0
9,1) $0 - $100,89.35,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033170247264879744,0.00033170247264879745,459440.0,0
10,1) $0 - $100,60.45,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003317000434372465,0.0003317000434372465,459450.0,0
11,1) $0 - $100,70.76,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0033169078465665634,0.0003316907846566563,459460.0,0
10,1) $0 - $100,99.65,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0033169019676927416,0.00033169019676927415,459470.0,0
9,1) $0 - $100,37.08,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033167295267258075,0.0003316729526725808,459480.0,0
6,2) $100 - $200,102.89,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0033166388742016852,0.00033166388742016854,459490.0,0
2,2) $100 - $200,179.22,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003316623312418127,0.00033166233124181266,459500.0,0
12,1) $0 - $100,62.59,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033165643474924044,0.00033165643474924046,459510.0,0
12,1) $0 - $100,62.58,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033165341765030725,0.00033165341765030725,459520.0,0
5,3) $200 - $350,243.98,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003316510521451656,0.0003316510521451656,459530.0,0
11,1) $0 - $100,31.31,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.003316252038513008,0.0003316252038513008,459540.0,0
7,1) $0 - $100,34.63,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.0033162303129366014,0.0003316230312936601,459550.0,0
4,2) $100 - $200,181.36,1,0,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003316187225538065,0.0003316187225538065,459560.0,0
2,2) $100 - $200,179.05,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003316110405599497,0.0003316110405599497,459570.0,0
2,2) $100 - $200,179.02,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003316019892631503,0.0003316019892631503,459580.0,0
1,3) $200 - $350,207.89,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0033159536717790182,0.0003315953671779018,459590.0,0
3,2) $100 - $200,189.31,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003315866962846939,0.0003315866962846939,459600.0,0
7,1) $0 - $100,94.55,1,0,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003315782468308896,0.0003315782468308896,459610.0,0
4,3) $200 - $350,233.37,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003315697979577622,0.0003315697979577622,459620.0,0
9,2) $100 - $200,128.14,1,0,0,No E-Mail,1,0,0.0,0,True,False,False,True,0.003315689249245672,0.0003315689249245672,459630.0,0
11,1) $0 - $100,70.35,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0033156708360039854,0.00033156708360039853,459640.0,0
3,2) $100 - $200,189.23,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.00331562559493229,0.000331562559493229,459650.0,0
7,1) $0 - $100,34.4,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.0033155363801819836,0.00033155363801819833,459660.0,0
7,1) $0 - $100,94.43,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003315420416436922,0.00033154204164369223,459670.0,0
3,3) $200 - $350,301.31,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003315141069184108,0.0003315141069184108,459680.0,0
8,1) $0 - $100,44.6,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0033151119114934397,0.00033151119114934396,459690.0,0
9,1) $0 - $100,88.7,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033150636121814466,0.00033150636121814466,459700.0,0
10,1) $0 - $100,59.74,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033148582941299504,0.00033148582941299506,459710.0,0
10,1) $0 - $100,59.71,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033147677811619573,0.00033147677811619575,459720.0,0
10,1) $0 - $100,98.93,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003314729656460896,0.0003314729656460896,459730.0,0
10,1) $0 - $100,98.93,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003314729656460896,0.0003314729656460896,459740.0,0
8,1) $0 - $100,44.44,1,0,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.0033146291756641407,0.00033146291756641405,459750.0,0
9,1) $0 - $100,88.53,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033145507053628166,0.00033145507053628165,459760.0,0
8,2) $100 - $200,117.38,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003314424142531669,0.0003314424142531669,459770.0,0
9,1) $0 - $100,88.4,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033141584825015107,0.00033141584825015105,459780.0,0
6,1) $0 - $100,62.8,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003314052122830933,0.0003314052122830933,459790.0,0
4,2) $100 - $200,120.58,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033140403650832886,0.00033140403650832884,459800.0,0
4,2) $100 - $200,120.55,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033139498521152955,0.00033139498521152954,459810.0,0
7,2) $100 - $200,185.32,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0033138672321381558,0.0003313867232138156,459820.0,0
7,2) $100 - $200,146.07,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033138148438712233,0.0003313814843871223,459830.0,0
4,3) $200 - $350,232.74,0,1,0,No E-Mail,1,1,32.22,0,True,False,True,False,0.0033137972072497563,0.0003313797207249756,459840.0,0
2,3) $200 - $350,290.48,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003313664765544787,0.0003313664765544787,459850.0,0
10,1) $0 - $100,59.33,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033136212835673724,0.0003313621283567372,459860.0,0
8,2) $100 - $200,117.09,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.003313549183841065,0.0003313549183841065,459870.0,0
9,2) $100 - $200,127.38,1,0,0,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.0033133962540565012,0.0003313396254056501,459880.0,0
8,1) $0 - $100,64.8,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003313193642100236,0.00033131936421002363,459890.0,0
4,2) $100 - $200,120.28,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033131352354033527,0.0003313135235403353,459900.0,0
12,1) $0 - $100,40.6,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0033130820097953253,0.00033130820097953254,459910.0,0
10,1) $0 - $100,98.38,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.00331307025204768,0.000331307025204768,459920.0,0
2,3) $200 - $350,238.08,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003312977342921316,0.0003312977342921316,459930.0,0
5,1) $0 - $100,91.29,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033128394043838633,0.0003312839404383863,459940.0,0
12,1) $0 - $100,40.51,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0033128104708913444,0.00033128104708913446,459950.0,0
3,2) $100 - $200,149.02,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.003312676791689563,0.0003312676791689563,459960.0,0
4,2) $100 - $200,180.18,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033126270487969854,0.00033126270487969853,459970.0,0
10,1) $0 - $100,59.0,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033126256409194425,0.00033126256409194424,459980.0,0
1,3) $200 - $350,245.98,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.003312506225283533,0.0003312506225283533,459990.0,0
5,1) $0 - $100,91.17,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033124773525118893,0.00033124773525118893,460000.0,0
10,1) $0 - $100,98.13,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003312315977314401,0.0003312315977314401,460010.0,0
4,2) $100 - $200,159.24,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003312312664979681,0.0003312312664979681,460020.0,0
3,2) $100 - $200,148.89,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003312284568828258,0.00033122845688282577,460030.0,0
7,1) $0 - $100,33.32,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033122779133342157,0.00033122779133342155,460040.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460050.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460060.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460070.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,1,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460080.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460090.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460100.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460110.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460120.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460130.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460140.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460150.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460160.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460170.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460180.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460190.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460200.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460210.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460220.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460230.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460240.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460250.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460260.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460270.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460280.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460290.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460300.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460310.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460320.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460330.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460340.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460350.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460360.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460370.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460380.0,0
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460390.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460400.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460410.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460420.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460430.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460440.0,0
11,1) $0 - $100,29.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033122694679212903,0.000331226946792129,460450.0,0
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033122694679212903,0.000331226946792129,460460.0,0
10,1) $0 - $100,58.83,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033121127341008126,0.00033121127341008123,460470.0,0
8,1) $0 - $100,64.39,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033119566315376564,0.00033119566315376563,460480.0,0
9,1) $0 - $100,35.49,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003311932339422148,0.0003311932339422148,460490.0,0
4,2) $100 - $200,159.11,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003311920442118376,0.0003311920442118376,460500.0,0
7,2) $100 - $200,145.43,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033118839005540275,0.00033118839005540275,460510.0,0
2,3) $200 - $350,329.09,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0033117862104945234,0.0003311786210494523,460520.0,0
6,2) $100 - $200,122.1,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003311733676864695,0.00033117336768646947,460530.0,0
9,1) $0 - $100,35.42,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.00331172114249683,0.000331172114249683,460540.0,0
10,1) $0 - $100,58.69,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033116903402501756,0.0003311690340250176,460550.0,0
1,3) $200 - $350,245.69,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003311631266592928,0.0003311631266592928,460560.0,0
6,2) $100 - $200,122.02,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003311492308950045,0.0003311492308950045,460570.0,0
1,4) $350 - $500,357.86,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003311418279748727,0.00033114182797487266,460580.0,0
12,1) $0 - $100,60.86,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033113447663381088,0.0003311344766338109,460590.0,0
9,2) $100 - $200,126.66,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0033112239428246554,0.00033112239428246556,460600.0,0
2,3) $200 - $350,216.64,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003311154409637451,0.0003311154409637451,460610.0,0
7,1) $0 - $100,72.17,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0033111234620279003,0.00033111234620279,460620.0,0
10,2) $100 - $200,118.52,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033109709567184895,0.00033109709567184895,460630.0,0
7,1) $0 - $100,92.92,1,0,1,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.0033108645970479126,0.00033108645970479124,460640.0,0
7,2) $100 - $200,184.29,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003310759620237043,0.0003310759620237043,460650.0,0
10,1) $0 - $100,97.59,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003310686743890516,0.0003310686743890516,460660.0,0
1,3) $200 - $350,245.36,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003310635623944999,0.00033106356239449993,460670.0,0
7,1) $0 - $100,71.97,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0033105200422412764,0.00033105200422412764,460680.0,0
11,1) $0 - $100,68.55,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003310240057924371,0.0003310240057924371,460690.0,0
9,1) $0 - $100,34.92,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.00331021259303027,0.000331021259303027,460700.0,0
1,4) $350 - $500,357.44,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003310151098196817,0.0003310151098196817,460710.0,0
9,1) $0 - $100,34.8,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003309850541158296,0.0003309850541158296,460720.0,0
3,2) $100 - $200,187.3,1,0,0,No E-Mail,1,1,75.41,0,False,True,False,True,0.0033098025939913706,0.0003309802593991371,460730.0,0
7,2) $100 - $200,144.73,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033097719313008437,0.0003309771931300844,460740.0,0
6,1) $0 - $100,61.33,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033096169873992483,0.0003309616987399248,460750.0,0
6,1) $0 - $100,61.32,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033095868164099173,0.0003309586816409917,460760.0,0
10,1) $0 - $100,57.98,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003309548200007661,0.0003309548200007661,460770.0,0
5,2) $100 - $200,150.26,1,0,1,No E-Mail,1,0,0.0,0,False,True,True,False,0.0033095253157696953,0.00033095253157696953,460780.0,0
6,2) $100 - $200,121.24,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0033091389717822112,0.0003309138971782211,460790.0,0
9,2) $100 - $200,146.79,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003309094476506134,0.0003309094476506134,460800.0,0
7,1) $0 - $100,71.48,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.0033090416637640485,0.00033090416637640487,460810.0,0
10,1) $0 - $100,97.0,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0033089066555199763,0.00033089066555199765,460820.0,0
5,2) $100 - $200,150.01,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033087710410364154,0.00033087710410364154,460830.0,0
2,3) $200 - $350,328.08,1,0,0,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.0033087389405720737,0.00033087389405720737,460840.0,0
6,2) $100 - $200,100.23,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0033086133910395898,0.000330861339103959,460850.0,0
1,4) $350 - $500,356.8,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003308220154879621,0.0003308220154879621,460860.0,0
8,2) $100 - $200,154.55,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003308200965017715,0.0003308200965017715,460870.0,0
10,2) $100 - $200,117.59,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033081650547106896,0.00033081650547106897,460880.0,0
9,1) $0 - $100,34.21,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033080704527877563,0.00033080704527877565,460890.0,0
4,2) $100 - $200,157.83,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0033080585554839835,0.00033080585554839834,460900.0,0
4,3) $200 - $350,270.05,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003307996423586438,0.0003307996423586438,460910.0,0
9,1) $0 - $100,34.15,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033078894268517684,0.0003307889426851768,460920.0,0
10,2) $100 - $200,117.25,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003307139241073428,0.0003307139241073428,460930.0,0
7,2) $100 - $200,143.84,0,1,0,No E-Mail,1,0,0.0,0,True,False,True,False,0.003307086713250368,0.00033070867132503677,460940.0,0
4,2) $100 - $200,157.49,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0033070327418467226,0.00033070327418467226,460950.0,0
2,3) $200 - $350,288.28,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0033070271478919254,0.00033070271478919256,460960.0,0
7,2) $100 - $200,183.04,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0033069882465706444,0.00033069882465706446,460970.0,0
12,1) $0 - $100,59.39,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033069096309064233,0.0003306909630906423,460980.0,0
7,1) $0 - $100,31.53,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033068773062439323,0.0003306877306243932,460990.0,0
6,1) $0 - $100,60.38,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033067507434127856,0.0003306750743412786,461000.0,0
11,1) $0 - $100,88.21,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033066925551072835,0.00033066925551072837,461010.0,0
2,2) $100 - $200,175.85,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0033064556890135158,0.00033064556890135155,461020.0,0
7,2) $100 - $200,182.85,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0033064149977733515,0.00033064149977733514,461030.0,0
9,1) $0 - $100,33.62,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0033062903644172164,0.00033062903644172164,461040.0,0
8,1) $0 - $100,41.66,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0033062416406300695,0.00033062416406300695,461050.0,0
9,1) $0 - $100,33.6,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0033062300224385526,0.00033062300224385527,461060.0,0
10,1) $0 - $100,96.04,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0033060102405441825,0.00033060102405441826,461070.0,0
10,1) $0 - $100,56.76,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003305867339309256,0.0003305867339309256,461080.0,0
10,1) $0 - $100,56.76,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003305867339309256,0.0003305867339309256,461090.0,0
7,2) $100 - $200,143.42,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003305819531698458,0.0003305819531698458,461100.0,0
10,1) $0 - $100,56.73,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003305776826341263,0.0003305776826341263,461110.0,0
12,1) $0 - $100,58.97,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033056424493545134,0.00033056424493545136,461120.0,0
1,3) $200 - $350,204.44,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003305544680459758,0.00033055446804597583,461130.0,0
10,1) $0 - $100,95.87,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0033054973337255525,0.00033054973337255525,461140.0,0
6,2) $100 - $200,172.18,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0033054214299633304,0.00033054214299633306,461150.0,0
4,2) $100 - $200,177.79,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003305416182346832,0.0003305416182346832,461160.0,0
